user_id,username,logins_per_week,avg_payment_delay_days,discount_purchase_pct,total_complaints,open_complaints,recent_usage_hours,prior_usage_hours,churn
4960,alex_smith_4960,7.116666666666666,2.0,16.666666666666668,0,0,116.61,108.11,0
4961,lisa_thompson_4961,3.15,21.0,0.0,0,0,94.17,87.67,0
4962,emily_johnson_4962,3.3833333333333333,2.5,33.333333333333336,1,0,109.71,107.82,0
4963,sandra_smith_4963,0.7,3.0,100.0,1,0,54.68,59.09,0
4964,emily_jackson_4964,3.2666666666666666,2.0,12.5,1,0,107.43,111.61,0
4965,jane_garcia_4965,1.9833333333333336,2.0,100.0,1,0,55.56,60.88,0
4966,alex_williams_4966,0.7,8.5,0.0,3,1,12.9,71.53,0
4967,thomas_taylor_4967,2.3333333333333335,1.0,100.0,0,0,53.96,60.56,0
4968,patricia_hernandez_4968,7.116666666666666,3.0,0.0,1,0,117.15,98.69,0
4969,sandra_moore_4969,1.1666666666666667,9.0,0.0,3,1,13.25,79.28999999999999,0
4970,james_martin_4970,0.35,15.5,0.0,4,2,12.96,75.42,1
4971,jane_jones_4971,2.9166666666666665,21.5,0.0,2,0,90.41,90.23,0
4972,karen_rodriguez_4972,3.15,22.5,0.0,0,0,92.74,87.84,0
4973,sarah_garcia_4973,0.9333333333333332,1.0,100.0,0,0,50.02,59.72,0
4974,sarah_hernandez_4974,3.6166666666666663,15.5,0.0,1,0,90.43,84.17,0
4975,christopher_miller_4975,1.05,0.5,100.0,1,0,54.73,57.34,0
4976,sandra_martin_4976,7.116666666666666,1.5,42.857142857142854,0,0,124.73,104.41,0
4977,thomas_martin_4977,2.1,19.0,0.0,2,0,92.89,88.58,0
4978,lisa_moore_4978,0.7,13.0,0.0,3,3,11.92,77.51,0
4979,emily_rodriguez_4979,3.033333333333333,17.5,0.0,1,0,94.05,91.69,0
4980,sarah_garcia_4980,4.083333333333333,0.5,14.285714285714286,0,0,122.85,93.45,0
4981,charles_garcia_4981,1.2833333333333334,2.5,100.0,0,0,55.25,65.45,0
4982,james_thompson_4982,1.5166666666666666,2.0,100.0,1,0,56.37,53.88,0
4983,charles_moore_4983,4.2,23.0,0.0,0,0,93.26,90.95,0
4984,jane_smith_4984,1.4,8.5,0.0,3,2,12.0,79.52,0
4985,christopher_smith_4985,1.1666666666666667,1.0,100.0,1,0,59.04,57.53,0
4986,william_taylor_4986,0.8166666666666667,11.5,0.0,4,2,12.17,70.1,0
4987,emily_jackson_4987,3.033333333333333,16.5,0.0,0,0,94.59,92.71,0
4988,thomas_garcia_4988,2.3333333333333335,17.5,0.0,2,0,95.05,93.32,0
4989,thomas_anderson_4989,2.566666666666667,18.5,0.0,0,0,95.0,82.74,0
4990,david_rodriguez_4990,2.45,23.0,0.0,2,0,91.3,88.58,0
4991,emily_martin_4991,7.116666666666666,1.5,16.666666666666668,0,0,118.52,110.33,0
4992,charles_hernandez_4992,2.8,2.5,25.0,1,0,119.47,108.99,0
4993,patricia_davis_4993,4.2,12.5,0.0,2,0,98.76,85.35,0
4994,jane_jones_4994,0.5833333333333334,7.5,0.0,4,3,12.18,74.01,1
4995,james_anderson_4995,2.566666666666667,14.0,0.0,2,0,91.35,86.93,0
4996,alex_thomas_4996,3.85,17.0,0.0,2,0,96.29,95.8,0
4997,alex_miller_4997,1.05,8.5,0.0,3,3,9.99,76.86,0
4998,james_smith_4998,7.116666666666666,0.5,0.0,1,0,109.88,97.88,0
4999,jessica_miller_4999,1.6333333333333333,17.5,0.0,1,0,89.29,94.83,0
5000,jessica_thomas_5000,1.05,8.0,0.0,4,2,12.93,77.34,0
5001,michael_martin_5001,1.2833333333333334,7.5,0.0,4,2,12.46,78.79,0
5002,alex_anderson_5002,0.8166666666666667,2.5,0.0,4,3,12.56,74.52,0
5003,jessica_taylor_5003,2.1,1.5,100.0,0,0,55.47,56.98,0
5004,william_jackson_5004,0.9333333333333332,1.5,0.0,2,1,10.47,76.35,0
5005,sandra_wilson_5005,2.45,17.5,0.0,1,0,96.1,91.53,0
5006,james_smith_5006,2.9166666666666665,14.0,0.0,0,0,94.19,92.84,0
5007,christopher_thomas_5007,1.05,8.5,0.0,4,1,10.81,73.65,0
5008,alex_moore_5008,1.5166666666666666,4.0,100.0,0,0,55.4,60.64,0
5009,karen_davis_5009,2.3333333333333335,19.0,0.0,0,0,89.72,94.18,0
5010,charles_thomas_5010,3.85,1.5,50.0,1,0,121.38,94.42,0
5011,thomas_taylor_5011,1.75,2.0,100.0,1,0,53.6,54.54,0
5012,karen_garcia_5012,0.8166666666666667,13.0,0.0,3,3,12.92,70.92,0
5013,william_garcia_5013,2.45,21.5,0.0,2,0,91.44,92.68,0
5014,charles_wilson_5014,1.2833333333333334,2.0,100.0,1,0,56.56,58.16,0
5015,robert_brown_5015,3.85,3.0,16.666666666666668,1,0,128.79,98.89,0
5016,thomas_miller_5016,4.666666666666667,0.0,0.0,1,0,119.39,109.26,0
5017,john_moore_5017,1.5166666666666666,1.0,0.0,2,1,12.97,78.07,0
5018,william_thompson_5018,0.8166666666666667,8.0,0.0,4,4,12.18,75.11,0
5019,jane_brown_5019,1.1666666666666667,2.0,100.0,1,0,52.66,56.53,0
5020,charles_taylor_5020,3.033333333333333,13.5,0.0,2,0,89.78,87.64,0
5021,john_rodriguez_5021,2.566666666666667,15.0,0.0,1,0,87.29,93.64,0
5022,james_johnson_5022,0.7,9.0,0.0,2,1,14.3,70.61,0
5023,thomas_wilson_5023,0.8166666666666667,2.0,100.0,1,0,60.15,58.29,0
5024,james_martinez_5024,1.05,8.5,0.0,2,1,11.45,75.92,0
5025,emily_miller_5025,2.9166666666666665,17.5,0.0,1,0,89.5,87.98,0
5026,james_williams_5026,0.8166666666666667,2.0,0.0,3,1,13.35,78.73,0
5027,alex_martin_5027,2.566666666666667,2.0,100.0,1,0,54.07,53.65,0
5028,sarah_jackson_5028,0.4666666666666667,2.5,0.0,3,1,12.66,74.9,1
5029,donna_anderson_5029,1.75,0.0,100.0,1,0,51.17,59.64,0
5030,sandra_williams_5030,0.9333333333333332,3.5,0.0,3,2,12.43,74.96,0
5031,joseph_davis_5031,7.116666666666666,1.0,42.857142857142854,0,0,112.15,109.32,0
5032,charles_rodriguez_5032,4.2,2.5,0.0,1,0,111.64,103.36,0
5033,sarah_rodriguez_5033,0.7,2.5,100.0,1,0,59.89,52.35,0
5034,thomas_rodriguez_5034,3.033333333333333,22.0,0.0,0,0,91.51,93.72,0
5035,patricia_martin_5035,3.6166666666666663,3.0,0.0,0,0,116.46,115.15,0
5036,sandra_anderson_5036,1.4,3.5,100.0,1,0,54.35,58.22,0
5037,sandra_garcia_5037,2.683333333333333,21.5,0.0,2,0,93.27,88.36,0
5038,christopher_hernandez_5038,3.5,0.5,14.285714285714286,1,0,115.09,105.2,0
5039,david_taylor_5039,3.85,22.5,0.0,1,0,88.7,91.0,0
5040,jessica_miller_5040,1.6333333333333333,1.0,100.0,1,0,52.13,56.51,0
5041,william_johnson_5041,0.9333333333333332,9.0,0.0,2,1,14.22,69.76,0
5042,william_moore_5042,1.4,1.0,100.0,1,0,54.61,60.98,0
5043,david_smith_5043,1.6333333333333333,1.0,100.0,1,0,57.75,57.77,0
5044,charles_johnson_5044,3.6166666666666663,17.5,0.0,2,0,94.72,89.21,0
5045,alex_wilson_5045,3.5,2.0,0.0,0,0,118.22,99.86,0
5046,alex_miller_5046,1.9833333333333336,20.5,0.0,0,0,94.79,88.45,0
5047,karen_rodriguez_5047,1.4,2.5,100.0,0,0,56.78,58.88,0
5048,patricia_martinez_5048,1.4,3.0,100.0,0,0,58.34,58.31,0
5049,joseph_martinez_5049,3.15,20.5,0.0,2,0,94.16,90.83,0
5050,michael_miller_5050,7.116666666666666,0.0,25.0,0,0,118.16,108.08,0
5051,thomas_rodriguez_5051,1.1666666666666667,7.0,0.0,2,1,12.05,76.18,0
5052,david_anderson_5052,3.7333333333333334,19.5,0.0,2,0,92.6,86.74,0
5053,patricia_garcia_5053,0.7,9.5,0.0,3,3,11.48,77.33,0
5054,lisa_jackson_5054,3.7333333333333334,15.0,0.0,2,0,96.3,86.66,0
5055,joseph_rodriguez_5055,1.1666666666666667,1.5,0.0,4,3,12.94,78.48,0
5056,david_miller_5056,7.116666666666666,2.5,14.285714285714286,0,0,116.86,108.55,0
5057,jane_martinez_5057,7.116666666666666,2.0,33.333333333333336,0,0,114.94,99.6,0
5058,michael_thomas_5058,1.4,3.0,0.0,2,2,10.64,73.95,0
5059,william_white_5059,2.216666666666667,2.0,100.0,1,0,53.79,61.74,0
5060,jane_davis_5060,7.116666666666666,3.0,0.0,0,0,115.19,100.33,0
5061,sandra_johnson_5061,3.2666666666666666,2.0,0.0,1,0,115.93,106.36,0
5062,joseph_johnson_5062,3.85,1.5,0.0,1,0,120.07,105.67,0
5063,michael_taylor_5063,3.2666666666666666,20.5,0.0,1,0,85.99,91.16,0
5064,charles_brown_5064,1.05,1.0,100.0,0,0,55.65,58.49,0
5065,patricia_johnson_5065,7.116666666666666,3.5,16.666666666666668,1,0,118.7,109.11,0
5066,jessica_thomas_5066,1.2833333333333334,9.0,0.0,3,3,11.4,72.09,0
5067,lisa_rodriguez_5067,2.45,2.0,0.0,0,0,122.35,98.76,0
5068,patricia_white_5068,3.5,2.5,66.66666666666667,1,0,119.6,104.17,0
5069,joseph_garcia_5069,2.683333333333333,13.0,0.0,0,0,88.77,87.36,0
5070,william_martinez_5070,0.4666666666666667,10.0,0.0,2,2,11.85,74.3,1
5071,alex_davis_5071,0.9333333333333332,7.0,0.0,4,3,13.59,71.36,0
5072,robert_taylor_5072,0.5833333333333334,10.0,0.0,4,2,13.35,74.65,1
5073,sarah_moore_5073,7.116666666666666,2.5,0.0,1,0,124.97,101.06,0
5074,alex_rodriguez_5074,1.05,2.0,0.0,4,3,13.34,72.32,0
5075,joseph_davis_5075,3.6166666666666663,2.5,12.5,1,0,117.26,105.29,0
5076,jane_martinez_5076,0.9333333333333332,6.5,0.0,3,2,12.57,75.69,0
5077,jessica_jones_5077,7.116666666666666,2.0,0.0,1,0,112.56,101.29,0
5078,emily_davis_5078,0.8166666666666667,8.5,0.0,4,2,13.29,68.69,0
5079,david_smith_5079,3.7333333333333334,17.0,0.0,1,0,89.17,90.03,0
5080,thomas_rodriguez_5080,7.116666666666666,2.5,25.0,0,0,119.49,98.94,0
5081,robert_rodriguez_5081,3.966666666666667,2.0,16.666666666666668,1,0,115.78,102.08,0
5082,william_anderson_5082,3.85,1.5,14.285714285714286,1,0,111.28,101.23,0
5083,alex_white_5083,1.5166666666666666,1.0,100.0,1,0,56.15,62.4,0
5084,sarah_smith_5084,3.7333333333333334,21.0,0.0,2,0,95.28,87.38,0
5085,sandra_thomas_5085,3.3833333333333333,16.0,0.0,1,0,90.85,90.84,0
5086,charles_jones_5086,7.116666666666666,3.5,33.333333333333336,1,0,118.88,100.9,0
5087,michael_wilson_5087,7.116666666666666,1.0,25.0,1,0,124.96,110.0,0
5088,christopher_davis_5088,1.1666666666666667,0.5,100.0,0,0,54.84,59.09,0
5089,alex_hernandez_5089,0.8166666666666667,0.0,0.0,2,1,15.01,80.14,0
5090,alex_thompson_5090,3.033333333333333,1.0,0.0,0,0,118.98,107.43,0
5091,james_rodriguez_5091,3.2666666666666666,2.5,0.0,1,0,112.44,106.29,0
5092,charles_williams_5092,1.2833333333333334,18.0,0.0,4,1,13.14,78.24,0
5093,christopher_rodriguez_5093,1.2833333333333334,2.0,100.0,1,0,53.12,64.24,0
5094,joseph_thomas_5094,3.85,2.0,0.0,1,0,124.39,101.18,0
5095,alex_wilson_5095,1.05,1.5,100.0,1,0,55.48,60.31,0
5096,sarah_johnson_5096,3.15,14.0,0.0,0,0,98.58,88.21,0
5097,emily_martinez_5097,7.116666666666666,2.0,16.666666666666668,0,0,121.79,105.9,0
5098,william_davis_5098,2.8,20.0,0.0,1,0,89.38,88.68,0
5099,charles_garcia_5099,4.2,4.0,0.0,1,0,114.38,108.81,0
5100,robert_miller_5100,1.9833333333333336,3.5,100.0,0,0,58.09,66.38,0
5101,sandra_rodriguez_5101,2.45,12.0,0.0,1,0,96.79,91.33,0
5102,michael_rodriguez_5102,3.033333333333333,17.5,0.0,1,0,95.2,82.81,0
5103,emily_garcia_5103,7.116666666666666,2.0,33.333333333333336,1,0,109.41,104.25,0
5104,joseph_thomas_5104,1.4,2.0,100.0,0,0,58.06,60.95,0
5105,karen_wilson_5105,7.116666666666666,1.5,16.666666666666668,1,0,128.68,108.97,0
5106,sandra_jackson_5106,2.216666666666667,21.5,0.0,0,0,93.93,90.23,0
5107,sandra_hernandez_5107,2.683333333333333,2.5,25.0,1,0,124.21,109.16,0
5108,alex_taylor_5108,2.9166666666666665,21.5,0.0,2,0,92.03,91.24,0
5109,robert_moore_5109,1.75,3.0,100.0,1,0,47.18,58.72,0
5110,michael_smith_5110,2.216666666666667,2.0,100.0,0,0,55.31,61.95,0
5111,charles_miller_5111,1.9833333333333336,20.5,0.0,1,0,82.57,91.54,0
5112,christopher_jones_5112,7.116666666666666,1.5,0.0,0,0,118.69,97.87,0
5113,christopher_jones_5113,2.1,2.0,100.0,1,0,52.04,60.62,0
5114,alex_anderson_5114,3.85,1.5,12.5,1,0,115.61,101.99,0
5115,patricia_jackson_5115,0.5833333333333334,8.0,0.0,2,2,12.47,73.66,1
5116,karen_rodriguez_5116,3.033333333333333,12.0,0.0,0,0,92.91,89.57,0
5117,jane_white_5117,0.2333333333333333,14.5,0.0,3,2,14.07,77.38,1
5118,joseph_white_5118,0.5833333333333334,0.5,0.0,3,1,11.66,69.71,1
5119,william_thompson_5119,1.2833333333333334,1.0,100.0,0,0,62.01,61.81,0
5120,james_thompson_5120,7.116666666666666,1.0,66.66666666666667,1,0,115.99,96.58,0
5121,joseph_jones_5121,2.8,2.0,0.0,0,0,116.2,105.03,0
5122,emily_hernandez_5122,1.9833333333333336,1.5,100.0,1,0,54.42,62.43,0
5123,christopher_moore_5123,3.966666666666667,2.5,50.0,1,0,121.14,97.91,0
5124,sandra_wilson_5124,3.3833333333333333,1.0,50.0,0,0,120.87,107.01,0
5125,sandra_brown_5125,3.15,15.5,0.0,1,0,95.19,93.22,0
5126,john_anderson_5126,3.3833333333333333,18.5,0.0,0,0,90.36,85.77,0
5127,david_brown_5127,3.5,21.5,0.0,1,0,94.02,87.83,0
5128,jessica_williams_5128,7.116666666666666,3.0,12.5,1,0,111.15,109.11,0
5129,david_taylor_5129,3.2666666666666666,3.0,0.0,1,0,121.47,106.12,0
5130,emily_johnson_5130,0.7,8.5,0.0,3,2,13.83,73.85,0
5131,jessica_martinez_5131,1.75,1.5,100.0,1,0,55.25,62.76,0
5132,donna_jackson_5132,7.116666666666666,1.5,0.0,1,0,127.1,113.07,0
5133,emily_thompson_5133,0.8166666666666667,10.5,0.0,3,2,13.76,72.99,0
5134,patricia_garcia_5134,1.5166666666666666,2.0,100.0,1,0,54.5,59.73,0
5135,charles_martin_5135,2.1,16.0,0.0,2,0,87.32000000000001,85.78999999999999,0
5136,karen_miller_5136,0.35,1.0,0.0,2,2,14.81,77.3,1
5137,david_jones_5137,2.45,2.0,100.0,1,0,53.43,58.85,0
5138,emily_garcia_5138,0.9333333333333332,9.0,0.0,4,3,14.39,75.42,0
5139,jane_moore_5139,0.7,2.5,0.0,2,0,13.4,77.54,0
5140,patricia_moore_5140,3.2666666666666666,3.0,12.5,0,0,124.1,110.19,0
5141,david_wilson_5141,1.75,3.5,100.0,0,0,57.72,59.82,0
5142,thomas_jackson_5142,1.4,0.0,0.0,3,1,11.05,75.13,0
5143,alex_martin_5143,3.2666666666666666,12.5,0.0,2,0,91.89,93.01,0
5144,joseph_moore_5144,0.9333333333333332,0.0,0.0,4,2,10.43,75.53999999999999,0
5145,michael_williams_5145,1.05,1.5,100.0,1,0,54.98,59.11,0
5146,alex_hernandez_5146,1.4,3.5,100.0,0,0,51.17,58.96,0
5147,emily_taylor_5147,1.6333333333333333,1.5,100.0,0,0,61.42,55.62,0
5148,patricia_hernandez_5148,7.116666666666666,1.5,14.285714285714286,1,0,128.94,104.24,0
5149,alex_hernandez_5149,1.05,2.0,100.0,0,0,61.97,59.87,0
5150,james_rodriguez_5150,3.2666666666666666,2.5,0.0,0,0,113.62,107.44,0
5151,sandra_jones_5151,0.35,1.5,0.0,4,3,12.03,69.36,1
5152,jessica_white_5152,0.2333333333333333,2.0,0.0,4,2,11.55,70.87,1
5153,james_johnson_5153,0.7,19.0,0.0,2,1,12.21,78.62,0
5154,sarah_miller_5154,1.8666666666666667,3.0,100.0,1,0,56.64,59.46,0
5155,alex_taylor_5155,0.35,10.0,0.0,3,2,12.47,76.68,1
5156,lisa_jones_5156,3.15,20.5,0.0,0,0,93.98,85.25,0
5157,christopher_rodriguez_5157,1.4,17.5,0.0,2,0,90.67,88.14,0
5158,jessica_rodriguez_5158,1.75,3.5,100.0,1,0,49.5,54.94,0
5159,david_davis_5159,1.9833333333333336,1.5,100.0,0,0,51.45,63.08,0
5160,emily_martinez_5160,1.9833333333333336,2.0,100.0,0,0,54.03,62.81,0
5161,alex_moore_5161,1.8666666666666667,2.0,100.0,1,0,53.7,54.38,0
5162,david_taylor_5162,1.9833333333333336,0.5,100.0,1,0,56.71,63.27,0
5163,robert_garcia_5163,1.2833333333333334,1.5,100.0,0,0,50.4,57.96,0
5164,charles_anderson_5164,3.966666666666667,1.5,0.0,1,0,115.71,110.51,0
5165,john_white_5165,1.4,7.0,0.0,3,3,14.12,71.83,0
5166,emily_johnson_5166,1.6333333333333333,1.5,100.0,0,0,55.99,62.65,0
5167,james_brown_5167,0.9333333333333332,9.0,0.0,4,2,12.15,74.09,0
5168,thomas_moore_5168,1.9833333333333336,17.0,0.0,0,0,95.98,85.52,0
5169,john_jackson_5169,3.15,3.0,50.0,0,0,126.51,102.14,0
5170,sarah_jones_5170,0.8166666666666667,17.5,0.0,2,2,10.47,78.09,0
5171,lisa_brown_5171,3.7333333333333334,20.0,0.0,1,0,100.04,88.73,0
5172,charles_smith_5172,2.3333333333333335,14.5,0.0,2,0,97.79,82.21,0
5173,jessica_martinez_5173,0.5833333333333334,7.0,0.0,2,1,14.24,73.01,1
5174,michael_moore_5174,1.4,3.5,100.0,1,0,57.87,58.72,0
5175,james_brown_5175,1.05,2.0,100.0,0,0,57.98,65.33,0
5176,lisa_moore_5176,0.4666666666666667,9.0,0.0,3,1,11.94,75.28,1
5177,jane_thompson_5177,0.9333333333333332,2.0,100.0,0,0,52.05,62.68,0
5178,jessica_wilson_5178,1.75,1.5,100.0,0,0,55.94,58.73,0
5179,john_rodriguez_5179,1.9833333333333336,3.0,100.0,0,0,53.84,51.86,0
5180,joseph_garcia_5180,0.8166666666666667,1.0,0.0,2,1,10.6,75.88,0
5181,donna_smith_5181,1.6333333333333333,2.5,100.0,1,0,58.14,59.82,0
5182,alex_garcia_5182,1.2833333333333334,1.5,0.0,3,1,13.45,73.69,0
5183,john_anderson_5183,0.9333333333333332,9.0,0.0,4,2,12.91,72.5,0
5184,joseph_wilson_5184,7.116666666666666,4.0,16.666666666666668,0,0,122.7,98.88,0
5185,emily_wilson_5185,0.7,3.5,0.0,4,4,12.9,74.68,0
5186,sarah_davis_5186,2.1,2.0,100.0,1,0,57.38,63.67,0
5187,jane_rodriguez_5187,2.1,1.5,100.0,0,0,50.82,61.83,0
5188,robert_thomas_5188,2.9166666666666665,17.0,0.0,0,0,95.81,88.54,0
5189,jane_smith_5189,0.5833333333333334,10.5,0.0,2,1,11.63,77.52,1
5190,alex_smith_5190,3.7333333333333334,0.5,0.0,0,0,117.03,104.4,0
5191,joseph_wilson_5191,7.116666666666666,3.0,0.0,1,0,121.09,99.86,0
5192,john_white_5192,3.033333333333333,1.0,0.0,1,0,118.27,100.71,0
5193,david_anderson_5193,1.05,0.0,0.0,4,4,14.4,71.41,0
5194,james_martinez_5194,2.45,21.0,0.0,1,0,97.8,92.31,0
5195,sarah_rodriguez_5195,1.8666666666666667,4.0,100.0,1,0,58.35,65.2,0
5196,sandra_smith_5196,1.6333333333333333,2.5,100.0,1,0,52.14,59.22,0
5197,sarah_rodriguez_5197,1.5166666666666666,0.5,100.0,1,0,56.89,60.74,0
5198,patricia_brown_5198,2.3333333333333335,1.0,100.0,1,0,55.03,63.39,0
5199,jessica_moore_5199,3.5,0.5,16.666666666666668,0,0,117.11,98.08,0
5200,patricia_martinez_5200,1.5166666666666666,0.5,100.0,1,0,57.89,58.31,0
5201,robert_martinez_5201,1.6333333333333333,20.0,0.0,0,0,94.29,89.14,0
5202,lisa_thomas_5202,0.5833333333333334,0.0,0.0,2,1,11.39,77.05,1
5203,james_anderson_5203,7.116666666666666,0.0,14.285714285714286,1,0,120.69,101.86,0
5204,james_miller_5204,0.9333333333333332,2.0,100.0,0,0,60.87,55.85,0
5205,alex_miller_5205,1.1666666666666667,0.5,100.0,1,0,53.12,60.64,0
5206,sandra_jones_5206,1.05,5.0,0.0,2,1,15.38,83.34,0
5207,jessica_rodriguez_5207,7.116666666666666,3.5,60.0,0,0,114.41,111.44,0
5208,david_thompson_5208,1.2833333333333334,2.5,100.0,0,0,61.07,62.47,0
5209,sandra_hernandez_5209,3.15,16.0,0.0,2,0,96.1,90.97,0
5210,sandra_brown_5210,3.033333333333333,2.0,0.0,1,0,122.34,105.68,0
5211,joseph_davis_5211,1.2833333333333334,6.0,0.0,4,3,12.47,76.84,0
5212,sarah_rodriguez_5212,0.5833333333333334,18.5,0.0,4,2,14.61,81.84,1
5213,william_davis_5213,1.4,4.0,100.0,1,0,57.870000000000005,59.43,0
5214,donna_garcia_5214,4.2,20.0,0.0,0,0,98.79,89.54,0
5215,karen_taylor_5215,2.216666666666667,16.0,0.0,0,0,94.04,88.05,0
5216,joseph_thomas_5216,1.75,3.5,100.0,0,0,60.29,63.0,0
5217,james_jackson_5217,1.05,2.5,100.0,0,0,56.97,62.38,0
5218,jessica_martinez_5218,2.566666666666667,16.0,0.0,0,0,91.16,89.83,0
5219,william_johnson_5219,2.9166666666666665,16.5,0.0,1,0,92.61,83.75,0
5220,james_williams_5220,5.016666666666667,19.5,0.0,0,0,93.92,89.7,0
5221,donna_garcia_5221,1.5166666666666666,10.0,0.0,2,1,12.49,79.47,0
5222,thomas_wilson_5222,3.85,2.0,0.0,1,0,123.93,105.79,0
5223,patricia_wilson_5223,1.75,2.0,100.0,0,0,60.74,63.76,0
5224,jane_garcia_5224,7.116666666666666,3.0,16.666666666666668,0,0,119.59,102.16,0
5225,jane_thompson_5225,3.5,1.5,50.0,1,0,123.09,101.3,0
5226,william_garcia_5226,7.116666666666666,3.5,0.0,0,0,121.94,107.02,0
5227,karen_garcia_5227,1.8666666666666667,18.0,0.0,1,0,98.73,86.13,0
5228,david_jones_5228,1.9833333333333336,2.5,100.0,1,0,55.12,55.49,0
5229,john_moore_5229,0.7,7.0,0.0,2,2,11.87,78.13,0
5230,william_miller_5230,2.9166666666666665,14.5,0.0,1,0,94.75,92.84,0
5231,james_taylor_5231,1.4,1.0,0.0,3,2,11.01,72.75,0
5232,sarah_garcia_5232,2.1,2.0,100.0,1,0,53.22,64.52,0
5233,patricia_jones_5233,7.116666666666666,3.0,12.5,1,0,118.74,102.64,0
5234,charles_martin_5234,3.3833333333333333,13.5,0.0,0,0,93.79,96.97,0
5235,joseph_jones_5235,1.6333333333333333,0.5,0.0,2,0,12.57,71.96,0
5236,alex_martinez_5236,1.2833333333333334,3.0,100.0,1,0,52.7,62.62,0
5237,alex_miller_5237,1.6333333333333333,19.5,0.0,1,0,92.13,90.95,0
5238,james_wilson_5238,2.566666666666667,2.0,100.0,0,0,53.92,57.99,0
5239,david_rodriguez_5239,7.116666666666666,2.5,50.0,1,0,120.65,98.21,0
5240,jane_davis_5240,2.566666666666667,15.0,0.0,0,0,95.54,89.51,0
5241,william_martinez_5241,2.1,3.5,100.0,0,0,51.75,56.21,0
5242,christopher_hernandez_5242,4.083333333333333,22.0,0.0,0,0,93.67,91.02,0
5243,thomas_rodriguez_5243,2.216666666666667,0.5,100.0,0,0,52.92,57.65,0
5244,david_thompson_5244,0.4666666666666667,0.5,0.0,2,2,12.59,76.09,1
5245,christopher_anderson_5245,4.083333333333333,1.0,0.0,0,0,114.9,103.31,0
5246,david_thomas_5246,1.6333333333333333,2.0,100.0,0,0,60.15,61.06,0
5247,emily_anderson_5247,3.5,16.5,0.0,0,0,94.24,87.08,0
5248,david_brown_5248,0.4666666666666667,15.0,0.0,4,3,13.25,80.5,1
5249,thomas_thomas_5249,0.9333333333333332,2.5,0.0,3,1,11.15,81.61,0
5250,james_hernandez_5250,1.05,0.5,100.0,0,0,55.04,62.96,0
5251,donna_brown_5251,1.2833333333333334,1.5,100.0,1,0,57.42,60.03,0
5252,sandra_martin_5252,3.5,3.5,0.0,0,0,121.86,112.38,0
5253,james_anderson_5253,1.75,2.5,100.0,0,0,49.97,61.86,0
5254,jessica_thompson_5254,1.6333333333333333,14.5,0.0,0,0,91.72,93.07,0
5255,thomas_white_5255,7.116666666666666,3.0,12.5,1,0,128.36,115.28,0
5256,jessica_rodriguez_5256,1.9833333333333336,1.5,100.0,1,0,57.32,55.74,0
5257,christopher_johnson_5257,2.3333333333333335,2.0,100.0,0,0,56.93,60.71,0
5258,michael_thomas_5258,1.1666666666666667,0.0,100.0,0,0,58.24,56.56,0
5259,michael_martinez_5259,4.2,3.0,0.0,0,0,116.49,99.46,0
5260,karen_smith_5260,3.5,0.0,0.0,0,0,120.26,107.19,0
5261,lisa_jackson_5261,7.116666666666666,1.0,0.0,0,0,123.3,104.85,0
5262,james_rodriguez_5262,3.5,22.5,0.0,0,0,91.73,88.37,0
5263,karen_brown_5263,0.5833333333333334,8.5,0.0,2,1,12.27,80.03,1
5264,john_martinez_5264,2.9166666666666665,12.5,0.0,2,0,98.17,91.25,0
5265,alex_jackson_5265,0.4666666666666667,0.0,0.0,4,2,12.32,73.58,1
5266,robert_jackson_5266,1.8666666666666667,4.0,100.0,1,0,55.09,57.22,0
5267,jane_anderson_5267,2.3333333333333335,0.0,100.0,1,0,55.01,58.87,0
5268,sandra_martinez_5268,1.6333333333333333,22.0,0.0,0,0,95.25,87.23,0
5269,william_miller_5269,2.8,2.5,12.5,1,0,123.72,106.23,0
5270,lisa_moore_5270,7.116666666666666,4.0,16.666666666666668,0,0,117.88,105.36,0
5271,charles_anderson_5271,7.116666666666666,2.5,0.0,1,0,126.81,107.89,0
5272,alex_thompson_5272,7.116666666666666,1.0,33.333333333333336,0,0,130.01,103.87,0
5273,jessica_jackson_5273,3.15,21.5,0.0,2,0,91.74,89.34,0
5274,patricia_brown_5274,2.683333333333333,2.5,0.0,0,0,131.68,100.14,0
5275,lisa_williams_5275,3.15,21.5,0.0,1,0,93.13,88.01,0
5276,jane_thomas_5276,1.05,1.0,100.0,0,0,54.81,57.16,0
5277,patricia_jackson_5277,2.1,2.5,100.0,0,0,57.23,51.61,0
5278,christopher_martinez_5278,1.05,10.0,0.0,2,1,11.98,76.82,0
5279,jessica_thomas_5279,1.05,3.0,0.0,3,2,12.07,78.84,0
5280,lisa_taylor_5280,3.033333333333333,4.0,25.0,0,0,113.37,101.81,0
5281,charles_johnson_5281,3.5,20.0,0.0,0,0,93.82,90.25,0
5282,david_williams_5282,7.116666666666666,3.0,28.571428571428573,1,0,117.39,99.83,0
5283,emily_johnson_5283,4.2,1.5,12.5,1,0,113.62,99.43,0
5284,james_taylor_5284,0.7,18.0,0.0,3,2,13.19,72.18,0
5285,emily_johnson_5285,7.116666666666666,2.0,16.666666666666668,1,0,116.6,102.84,0
5286,alex_martinez_5286,3.85,19.5,0.0,1,0,95.19,86.21,0
5287,william_thompson_5287,0.5833333333333334,3.5,0.0,4,3,12.04,73.28,1
