invoice_id,user_id,amount,due_date,payment_date
8078,4039,66.65,2026-05-24,2026-06-07
8079,4040,53.54,2026-04-29,2026-05-02
8080,4040,137.73,2026-05-24,2026-05-24
8081,4041,80.97,2026-04-29,2026-05-01
8082,4041,123.6,2026-05-24,2026-05-28
8083,4042,58.58,2026-04-29,2026-04-29
8084,4042,31.03,2026-05-24,2026-05-25
8085,4043,82.87,2026-04-29,2026-05-16
8086,4043,51.67,2026-05-24,2026-06-11
8087,4044,73.06,2026-04-29,2026-04-29
8088,4044,117.55,2026-05-24,2026-05-27
8089,4045,98.54,2026-04-29,2026-05-12
8090,4045,136.8,2026-05-24,2026-06-11
8091,4046,43.28,2026-04-29,2026-04-29
8092,4046,84.87,2026-05-24,
8093,4047,38.8,2026-04-29,2026-04-30
8094,4047,123.23,2026-05-24,
8095,4048,43.42,2026-04-29,2026-04-30
8096,4048,149.83,2026-05-24,
8097,4049,86.02,2026-04-29,2026-05-14
8098,4049,148.57,2026-05-24,2026-05-26
8099,4050,39.21,2026-04-29,2026-05-02
8100,4050,61.32,2026-05-24,2026-05-28
8101,4051,107.05,2026-04-29,2026-05-19
8102,4051,72.68,2026-05-24,2026-06-08
8103,4052,125.08,2026-04-29,2026-05-03
8104,4052,148.43,2026-05-24,2026-05-27
8105,4053,115.67,2026-04-29,2026-05-19
8106,4053,101.81,2026-05-24,2026-05-27
8107,4054,37.79,2026-04-29,2026-05-24
8108,4054,84.48,2026-05-24,2026-06-18
8109,4055,98.15,2026-04-29,2026-05-13
8110,4055,108.61,2026-05-24,2026-05-25
8111,4056,52.89,2026-04-29,2026-05-03
8112,4056,30.74,2026-05-24,2026-05-24
8113,4057,136.18,2026-04-29,2026-05-02
8114,4057,48.94,2026-05-24,2026-05-26
8115,4058,148.17,2026-04-29,2026-04-30
8116,4058,139.47,2026-05-24,2026-05-26
8117,4059,130.13,2026-04-29,2026-05-03
8118,4059,99.25,2026-05-24,2026-05-26
8119,4060,82.06,2026-04-29,2026-05-18
8120,4060,52.9,2026-05-24,
8121,4061,63.75,2026-04-29,2026-04-30
8122,4061,128.11,2026-05-24,2026-05-26
8123,4062,97.32,2026-04-29,2026-05-01
8124,4062,77.18,2026-05-24,2026-05-28
8125,4063,134.56,2026-04-29,2026-05-24
8126,4063,70.56,2026-05-24,2026-06-09
8127,4064,140.27,2026-04-29,2026-05-12
8128,4064,63.44,2026-05-24,
8129,4065,108.39,2026-04-29,2026-05-22
8130,4065,147.88,2026-05-24,2026-06-04
8131,4066,86.74,2026-04-29,2026-05-14
8132,4066,126.01,2026-05-24,2026-06-15
8133,4067,34.65,2026-04-29,2026-05-10
8134,4067,40.95,2026-05-24,2026-06-17
8135,4068,44.75,2026-04-29,2026-05-02
8136,4068,39.91,2026-05-24,2026-05-24
8137,4069,129.89,2026-04-29,2026-05-03
8138,4069,107.97,2026-05-24,2026-05-28
8139,4070,122.08,2026-04-29,2026-05-12
8140,4070,105.33,2026-05-24,
8141,4071,80.58,2026-04-29,2026-04-29
8142,4071,81.59,2026-05-24,2026-05-26
8143,4072,125.09,2026-04-29,2026-05-03
8144,4072,149.53,2026-05-24,2026-05-26
8145,4073,135.05,2026-04-29,2026-05-19
8146,4073,104.41,2026-05-24,
8147,4074,58.07,2026-04-29,2026-05-01
8148,4074,46.83,2026-05-24,2026-05-26
8149,4075,85.5,2026-04-29,2026-05-01
8150,4075,106.25,2026-05-24,2026-05-26
8151,4076,81.52,2026-04-29,2026-05-22
8152,4076,42.46,2026-05-24,2026-06-16
8153,4077,53.0,2026-04-29,2026-05-11
8154,4077,60.11,2026-05-24,2026-06-15
8155,4078,112.39,2026-04-29,2026-04-30
8156,4078,94.25,2026-05-24,2026-06-08
8157,4079,58.05,2026-04-29,2026-04-29
8158,4079,146.5,2026-05-24,2026-05-24
8159,4080,122.28,2026-04-29,2026-05-02
8160,4080,123.02,2026-05-24,2026-05-26
8161,4081,42.23,2026-04-29,2026-05-01
8162,4081,147.85,2026-05-24,2026-05-24
8163,4082,132.39,2026-04-29,2026-04-29
8164,4082,51.04,2026-05-24,2026-05-26
8165,4083,32.05,2026-04-29,2026-05-13
8166,4083,42.56,2026-05-24,2026-06-06
8167,4084,82.08,2026-04-29,2026-04-30
8168,4084,91.68,2026-05-24,2026-05-25
8169,4085,143.07,2026-04-29,2026-04-29
8170,4085,85.11,2026-05-24,2026-05-28
8171,4086,77.41,2026-04-29,2026-04-30
8172,4086,125.63,2026-05-24,2026-05-27
8173,4087,54.09,2026-04-29,2026-04-29
8174,4087,47.68,2026-05-24,
8175,4088,66.47,2026-04-29,2026-05-02
8176,4088,60.87,2026-05-24,2026-05-28
8177,4089,89.62,2026-04-29,2026-05-20
8178,4089,102.56,2026-05-24,2026-06-08
8179,4090,146.46,2026-04-29,2026-05-04
8180,4090,38.8,2026-05-24,
8181,4091,142.86,2026-04-29,2026-04-29
8182,4091,119.82,2026-05-24,2026-05-25
8183,4092,73.15,2026-04-29,2026-05-01
8184,4092,41.59,2026-05-24,2026-05-28
8185,4093,132.93,2026-04-29,2026-05-02
8186,4093,69.97,2026-05-24,2026-05-25
8187,4094,65.42,2026-04-29,2026-05-18
8188,4094,39.02,2026-05-24,
8189,4095,33.72,2026-04-29,2026-05-12
8190,4095,131.08,2026-05-24,2026-06-12
8191,4096,71.59,2026-04-29,2026-05-11
8192,4096,40.65,2026-05-24,2026-06-13
8193,4097,115.03,2026-04-29,2026-05-02
8194,4097,125.87,2026-05-24,2026-05-28
8195,4098,130.45,2026-04-29,2026-05-14
8196,4098,100.46,2026-05-24,
8197,4099,122.87,2026-04-29,2026-05-01
8198,4099,106.77,2026-05-24,2026-05-25
8199,4100,130.8,2026-04-29,2026-05-19
8200,4100,75.85,2026-05-24,2026-06-14
8201,4101,101.07,2026-04-29,2026-05-04
8202,4101,34.3,2026-05-24,2026-06-08
8203,4102,118.02,2026-04-29,2026-04-30
8204,4102,86.83,2026-05-24,2026-05-25
8205,4103,78.98,2026-04-29,2026-05-02
8206,4103,148.51,2026-05-24,2026-05-25
8207,4104,92.95,2026-04-29,2026-05-19
8208,4104,136.82,2026-05-24,2026-06-16
8209,4105,124.69,2026-04-29,2026-05-17
8210,4105,108.8,2026-05-24,2026-06-09
8211,4106,41.72,2026-04-29,2026-05-04
8212,4106,87.61,2026-05-24,2026-06-07
8213,4107,142.4,2026-04-29,2026-05-17
8214,4107,60.19,2026-05-24,2026-06-11
8215,4108,84.93,2026-04-29,2026-04-29
8216,4108,124.19,2026-05-24,2026-05-27
8217,4109,117.28,2026-04-29,2026-05-01
8218,4109,115.49,2026-05-24,2026-05-25
8219,4110,71.21,2026-04-29,2026-05-17
8220,4110,131.77,2026-05-24,2026-05-26
8221,4111,44.18,2026-04-29,2026-05-23
8222,4111,59.12,2026-05-24,2026-06-04
8223,4112,49.0,2026-04-29,2026-05-02
8224,4112,96.25,2026-05-24,2026-05-26
8225,4113,70.78,2026-04-29,2026-05-14
8226,4113,45.26,2026-05-24,2026-06-10
8227,4114,98.76,2026-04-29,2026-05-22
8228,4114,114.15,2026-05-24,2026-06-08
8229,4115,120.11,2026-04-29,2026-05-01
8230,4115,147.74,2026-05-24,2026-05-26
8231,4116,108.01,2026-04-29,2026-04-29
8232,4116,48.59,2026-05-24,2026-05-24
8233,4117,77.74,2026-04-29,2026-05-13
8234,4117,135.93,2026-05-24,2026-06-06
8235,4118,116.88,2026-04-29,2026-05-15
8236,4118,66.26,2026-05-24,2026-06-17
8237,4119,144.19,2026-04-29,2026-05-02
8238,4119,108.21,2026-05-24,2026-05-28
8239,4120,142.86,2026-04-29,2026-04-30
8240,4120,32.16,2026-05-24,2026-05-29
8241,4121,58.6,2026-04-29,2026-04-29
8242,4121,127.99,2026-05-24,2026-05-25
8243,4122,145.49,2026-04-29,2026-05-10
8244,4122,133.61,2026-05-24,2026-06-04
8245,4123,77.46,2026-04-29,2026-04-30
8246,4123,39.58,2026-05-24,2026-05-27
8247,4124,106.13,2026-04-29,2026-05-13
8248,4124,36.86,2026-05-24,2026-06-14
8249,4125,45.94,2026-04-29,2026-05-19
8250,4125,64.29,2026-05-24,
8251,4126,55.38,2026-04-29,2026-04-29
8252,4126,139.81,2026-05-24,2026-05-25
8253,4127,47.02,2026-04-29,2026-05-21
8254,4127,96.57,2026-05-24,2026-06-15
8255,4128,39.39,2026-04-29,2026-05-15
8256,4128,149.36,2026-05-24,2026-06-11
8257,4129,84.4,2026-04-29,2026-05-03
8258,4129,62.69,2026-05-24,2026-05-27
8259,4130,63.0,2026-04-29,2026-05-01
8260,4130,45.2,2026-05-24,2026-05-24
8261,4131,59.09,2026-04-29,2026-04-30
8262,4131,130.85,2026-05-24,2026-05-28
8263,4132,84.72,2026-04-29,2026-05-16
8264,4132,71.3,2026-05-24,2026-06-14
8265,4133,96.25,2026-04-29,2026-05-01
8266,4133,101.16,2026-05-24,
8267,4134,108.62,2026-04-29,2026-04-30
8268,4134,70.08,2026-05-24,2026-06-13
8269,4135,109.71,2026-04-29,2026-04-29
8270,4135,132.2,2026-05-24,
8271,4136,91.68,2026-04-29,2026-05-03
8272,4136,144.03,2026-05-24,2026-06-08
8273,4137,34.63,2026-04-29,2026-05-14
8274,4137,53.86,2026-05-24,2026-05-25
8275,4138,64.0,2026-04-29,2026-05-11
8276,4138,82.41,2026-05-24,2026-05-29
8277,4139,135.42,2026-04-29,2026-04-29
8278,4139,54.06,2026-05-24,2026-05-26
8279,4140,127.91,2026-04-29,2026-05-18
8280,4140,78.61,2026-05-24,
8281,4141,36.31,2026-04-29,2026-04-29
8282,4141,91.04,2026-05-24,2026-05-27
8283,4142,79.96,2026-04-29,2026-05-03
8284,4142,41.28,2026-05-24,2026-05-24
8285,4143,64.99,2026-04-29,2026-05-19
8286,4143,74.47,2026-05-24,2026-06-12
8287,4144,58.25,2026-04-29,2026-05-15
8288,4144,86.17,2026-05-24,2026-06-04
8289,4145,131.45,2026-04-29,2026-05-20
8290,4145,74.89,2026-05-24,2026-06-18
8291,4146,124.57,2026-04-29,2026-05-23
8292,4146,100.29,2026-05-24,2026-06-08
8293,4147,120.16,2026-04-29,2026-04-30
8294,4147,82.66,2026-05-24,2026-05-26
8295,4148,135.4,2026-04-29,2026-05-11
8296,4148,31.55,2026-05-24,2026-06-14
8297,4149,107.89,2026-04-29,2026-05-17
8298,4149,147.22,2026-05-24,2026-06-08
8299,4150,108.8,2026-04-29,2026-04-29
8300,4150,48.94,2026-05-24,2026-05-25
8301,4151,102.73,2026-04-29,2026-05-13
8302,4151,99.91,2026-05-24,
8303,4152,94.68,2026-04-29,2026-04-29
8304,4152,75.99,2026-05-24,2026-05-26
8305,4153,107.21,2026-04-29,2026-05-16
8306,4153,103.05,2026-05-24,
8307,4154,142.97,2026-04-29,2026-04-30
8308,4154,45.3,2026-05-24,2026-05-25
8309,4155,40.57,2026-04-29,2026-05-15
8310,4155,50.08,2026-05-24,2026-06-08
8311,4156,50.25,2026-04-29,2026-05-23
8312,4156,51.2,2026-05-24,2026-06-17
8313,4157,72.95,2026-04-29,2026-05-16
8314,4157,103.78,2026-05-24,2026-05-26
8315,4158,56.25,2026-04-29,2026-05-01
8316,4158,95.77,2026-05-24,2026-05-26
8317,4159,51.43,2026-04-29,2026-05-03
8318,4159,93.78,2026-05-24,2026-05-25
8319,4160,77.77,2026-04-29,2026-05-02
8320,4160,46.24,2026-05-24,2026-05-28
8321,4161,149.84,2026-04-29,2026-05-22
8322,4161,41.71,2026-05-24,2026-06-09
8323,4162,53.16,2026-04-29,2026-05-03
8324,4162,103.16,2026-05-24,2026-05-27
8325,4163,34.23,2026-04-29,2026-05-01
8326,4163,49.21,2026-05-24,2026-05-28
8327,4164,100.71,2026-04-29,2026-05-02
8328,4164,82.33,2026-05-24,2026-05-24
8329,4165,81.58,2026-04-29,2026-04-29
8330,4165,134.88,2026-05-24,2026-05-25
8331,4166,124.76,2026-04-29,2026-05-16
8332,4166,140.25,2026-05-24,2026-05-25
8333,4167,85.38,2026-04-29,2026-05-01
8334,4167,78.06,2026-05-24,2026-05-28
8335,4168,125.4,2026-04-29,2026-05-03
8336,4168,80.91,2026-05-24,2026-05-24
8337,4169,33.15,2026-04-29,2026-04-30
8338,4169,62.68,2026-05-24,2026-05-25
8339,4170,140.63,2026-04-29,2026-04-29
8340,4170,45.78,2026-05-24,2026-06-10
8341,4171,109.73,2026-04-29,2026-05-02
8342,4171,51.61,2026-05-24,2026-05-28
8343,4172,92.7,2026-04-29,2026-05-19
8344,4172,48.74,2026-05-24,2026-06-13
8345,4173,111.24,2026-04-29,2026-05-01
8346,4173,140.24,2026-05-24,2026-05-28
8347,4174,89.24,2026-04-29,2026-05-03
8348,4174,41.39,2026-05-24,2026-05-24
8349,4175,125.48,2026-04-29,2026-05-14
8350,4175,35.03,2026-05-24,2026-06-05
8351,4176,87.64,2026-04-29,2026-04-29
8352,4176,96.64,2026-05-24,2026-05-28
8353,4177,113.1,2026-04-29,2026-05-02
8354,4177,83.49,2026-05-24,2026-05-27
8355,4178,55.28,2026-04-29,2026-05-19
8356,4178,114.89,2026-05-24,2026-05-24
8357,4179,74.86,2026-04-29,2026-04-30
8358,4179,109.02,2026-05-24,2026-05-28
8359,4180,94.17,2026-04-29,2026-05-12
8360,4180,72.99,2026-05-24,2026-06-04
8361,4181,69.52,2026-04-29,2026-05-10
8362,4181,47.36,2026-05-24,2026-06-06
8363,4182,89.56,2026-04-29,2026-05-15
8364,4182,49.27,2026-05-24,2026-06-16
8365,4183,68.42,2026-04-29,2026-05-02
8366,4183,144.92,2026-05-24,2026-05-24
8367,4184,121.32,2026-04-29,2026-05-04
8368,4184,104.88,2026-05-24,2026-05-24
8369,4185,73.67,2026-04-29,2026-05-01
8370,4185,107.32,2026-05-24,2026-05-27
8371,4186,111.72,2026-04-29,2026-04-29
8372,4186,145.15,2026-05-24,2026-05-25
8373,4187,58.35,2026-04-29,2026-05-18
8374,4187,93.59,2026-05-24,2026-06-10
8375,4188,108.57,2026-04-29,2026-05-01
8376,4188,63.14,2026-05-24,2026-05-28
8377,4189,106.08,2026-04-29,2026-05-03
8378,4189,87.06,2026-05-24,2026-06-08
8379,4190,39.75,2026-04-29,2026-05-02
8380,4190,146.23,2026-05-24,2026-05-26
8381,4191,48.85,2026-04-29,2026-05-14
8382,4191,58.5,2026-05-24,2026-05-24
8383,4192,73.25,2026-04-29,2026-05-02
8384,4192,95.15,2026-05-24,2026-05-28
8385,4193,137.78,2026-04-29,2026-05-19
8386,4193,72.46,2026-05-24,2026-05-28
8387,4194,129.66,2026-04-29,2026-05-24
8388,4194,119.68,2026-05-24,2026-06-08
8389,4195,63.7,2026-04-29,2026-05-01
8390,4195,86.62,2026-05-24,2026-05-27
8391,4196,44.92,2026-04-29,2026-04-29
8392,4196,131.42,2026-05-24,2026-05-28
8393,4197,32.33,2026-04-29,2026-05-02
8394,4197,45.28,2026-05-24,2026-05-24
8395,4198,71.2,2026-04-29,2026-05-02
8396,4198,140.01,2026-05-24,2026-05-28
8397,4199,113.65,2026-04-29,2026-05-24
8398,4199,56.98,2026-05-24,2026-06-07
8399,4200,60.82,2026-04-29,2026-05-23
8400,4200,142.5,2026-05-24,2026-06-12
8401,4201,121.52,2026-04-29,2026-05-01
8402,4201,113.82,2026-05-24,2026-05-25
8403,4202,132.15,2026-04-29,2026-05-14
8404,4202,68.66,2026-05-24,2026-06-13
8405,4203,39.84,2026-04-29,2026-05-02
8406,4203,93.07,2026-05-24,
8407,4204,34.39,2026-04-29,2026-05-01
8408,4204,83.54,2026-05-24,2026-05-27
8409,4205,123.26,2026-04-29,2026-05-02
8410,4205,47.0,2026-05-24,
8411,4206,74.48,2026-04-29,2026-04-29
8412,4206,84.01,2026-05-24,2026-05-26
8413,4207,54.32,2026-04-29,2026-04-30
8414,4207,108.13,2026-05-24,2026-06-06
8415,4208,30.46,2026-04-29,2026-05-01
8416,4208,53.73,2026-05-24,2026-05-27
8417,4209,96.11,2026-04-29,2026-05-01
8418,4209,72.51,2026-05-24,2026-05-28
8419,4210,136.87,2026-04-29,2026-05-10
8420,4210,115.36,2026-05-24,2026-06-11
8421,4211,69.61,2026-04-29,2026-05-20
8422,4211,89.94,2026-05-24,2026-06-10
8423,4212,35.23,2026-04-29,2026-05-01
8424,4212,100.52,2026-05-24,2026-05-28
8425,4213,41.97,2026-04-29,2026-05-03
8426,4213,77.07,2026-05-24,2026-05-24
8427,4214,134.76,2026-04-29,2026-04-29
8428,4214,140.0,2026-05-24,2026-05-26
8429,4215,119.33,2026-04-29,2026-05-02
8430,4215,149.35,2026-05-24,2026-05-26
8431,4216,74.08,2026-04-29,2026-05-19
8432,4216,61.63,2026-05-24,2026-06-18
8433,4217,73.5,2026-04-29,2026-05-03
8434,4217,106.57,2026-05-24,2026-05-26
8435,4218,107.02,2026-04-29,2026-05-18
8436,4218,107.14,2026-05-24,2026-06-09
8437,4219,47.29,2026-04-29,2026-04-30
8438,4219,110.49,2026-05-24,2026-05-28
8439,4220,123.37,2026-04-29,2026-04-30
8440,4220,38.26,2026-05-24,2026-06-07
8441,4221,135.41,2026-04-29,2026-05-13
8442,4221,123.02,2026-05-24,2026-06-11
8443,4222,40.29,2026-04-29,2026-04-29
8444,4222,64.58,2026-05-24,2026-05-27
8445,4223,101.68,2026-04-29,2026-05-03
8446,4223,143.79,2026-05-24,2026-06-05
8447,4224,119.35,2026-04-29,2026-05-01
8448,4224,143.25,2026-05-24,2026-05-27
8449,4225,60.73,2026-04-29,2026-05-03
8450,4225,84.02,2026-05-24,2026-05-26
8451,4226,92.76,2026-04-29,2026-05-16
8452,4226,107.83,2026-05-24,2026-06-08
8453,4227,97.19,2026-04-29,2026-05-03
8454,4227,83.63,2026-05-24,2026-05-28
8455,4228,111.05,2026-04-29,2026-05-02
8456,4228,146.18,2026-05-24,2026-05-26
8457,4229,146.46,2026-04-29,2026-04-30
8458,4229,55.8,2026-05-24,2026-05-27
8459,4230,85.46,2026-04-29,2026-05-13
8460,4230,143.31,2026-05-24,2026-06-10
8461,4231,97.66,2026-04-29,2026-04-30
8462,4231,47.37,2026-05-24,2026-05-27
8463,4232,85.79,2026-04-29,2026-05-21
8464,4232,77.79,2026-05-24,2026-06-08
8465,4233,91.91,2026-04-29,2026-05-03
8466,4233,106.27,2026-05-24,2026-05-25
8467,4234,117.07,2026-04-29,2026-05-12
8468,4234,44.53,2026-05-24,
8469,4235,54.97,2026-04-29,2026-05-03
8470,4235,102.39,2026-05-24,2026-05-26
8471,4236,103.14,2026-04-29,2026-05-03
8472,4236,52.93,2026-05-24,2026-05-24
8473,4237,71.4,2026-04-29,2026-05-15
8474,4237,76.18,2026-05-24,
8475,4238,141.51,2026-04-29,2026-05-02
8476,4238,64.61,2026-05-24,2026-05-28
8477,4239,68.26,2026-04-29,2026-05-01
8478,4239,81.76,2026-05-24,
8479,4240,61.55,2026-04-29,2026-05-10
8480,4240,147.06,2026-05-24,2026-06-09
8481,4241,33.29,2026-04-29,2026-05-18
8482,4241,39.74,2026-05-24,2026-06-12
8483,4242,128.77,2026-04-29,2026-05-01
8484,4242,78.69,2026-05-24,2026-05-25
8485,4243,36.54,2026-04-29,2026-05-20
8486,4243,93.68,2026-05-24,2026-06-16
8487,4244,86.65,2026-04-29,2026-05-02
8488,4244,121.84,2026-05-24,2026-05-26
8489,4245,88.19,2026-04-29,2026-04-30
8490,4245,68.24,2026-05-24,2026-05-26
8491,4246,101.57,2026-04-29,2026-04-29
8492,4246,130.35,2026-05-24,2026-05-26
8493,4247,71.08,2026-04-29,2026-04-30
8494,4247,30.87,2026-05-24,2026-05-24
8495,4248,110.67,2026-04-29,2026-05-03
8496,4248,82.29,2026-05-24,
8497,4249,113.83,2026-04-29,2026-05-01
8498,4249,32.93,2026-05-24,2026-05-27
8499,4250,92.1,2026-04-29,2026-05-16
8500,4250,69.83,2026-05-24,2026-06-09
8501,4251,38.76,2026-04-29,2026-04-30
8502,4251,41.3,2026-05-24,2026-05-25
8503,4252,123.88,2026-04-29,2026-05-21
8504,4252,55.76,2026-05-24,2026-06-13
8505,4253,30.01,2026-04-29,2026-04-29
8506,4253,62.22,2026-05-24,2026-05-25
8507,4254,47.83,2026-04-29,2026-05-19
8508,4254,115.2,2026-05-24,2026-06-14
8509,4255,122.1,2026-04-29,2026-04-30
8510,4255,30.87,2026-05-24,2026-05-25
8511,4256,105.78,2026-04-29,2026-04-29
8512,4256,79.51,2026-05-24,2026-05-24
8513,4257,38.89,2026-04-29,2026-05-01
8514,4257,78.33,2026-05-24,
8515,4258,118.5,2026-04-29,2026-04-30
8516,4258,104.71,2026-05-24,2026-05-26
8517,4259,128.89,2026-04-29,2026-05-01
8518,4259,84.73,2026-05-24,2026-05-28
8519,4260,124.4,2026-04-29,2026-05-13
8520,4260,32.31,2026-05-24,2026-05-24
8521,4261,123.54,2026-04-29,2026-05-01
8522,4261,98.99,2026-05-24,2026-05-28
8523,4262,124.3,2026-04-29,2026-05-13
8524,4262,90.48,2026-05-24,2026-05-25
8525,4263,77.12,2026-04-29,2026-05-02
8526,4263,130.31,2026-05-24,2026-05-27
8527,4264,66.37,2026-04-29,2026-04-30
8528,4264,148.04,2026-05-24,2026-05-26
8529,4265,126.32,2026-04-29,2026-05-13
8530,4265,136.37,2026-05-24,
8531,4266,55.06,2026-04-29,2026-05-01
8532,4266,120.57,2026-05-24,2026-05-25
8533,4267,119.7,2026-04-29,2026-04-29
8534,4267,132.46,2026-05-24,2026-05-24
8535,4268,141.82,2026-04-29,2026-05-01
8536,4268,54.96,2026-05-24,2026-05-24
8537,4269,42.81,2026-04-29,2026-05-03
8538,4269,146.19,2026-05-24,
8539,4270,78.16,2026-04-29,2026-04-29
8540,4270,141.28,2026-05-24,2026-05-26
8541,4271,107.95,2026-04-29,2026-05-13
8542,4271,48.79,2026-05-24,2026-06-10
8543,4272,109.21,2026-04-29,2026-05-02
8544,4272,38.3,2026-05-24,2026-05-28
8545,4273,66.01,2026-04-29,2026-04-29
8546,4273,143.21,2026-05-24,2026-05-27
8547,4274,76.42,2026-04-29,2026-05-12
8548,4274,89.56,2026-05-24,2026-06-08
8549,4275,110.46,2026-04-29,2026-05-03
8550,4275,133.2,2026-05-24,2026-05-25
8551,4276,39.31,2026-04-29,2026-04-29
8552,4276,109.74,2026-05-24,2026-05-27
8553,4277,117.14,2026-04-29,2026-05-02
8554,4277,42.59,2026-05-24,2026-05-28
8555,4278,146.78,2026-04-29,2026-05-03
8556,4278,42.81,2026-05-24,2026-05-25
8557,4279,111.18,2026-04-29,2026-05-02
8558,4279,98.89,2026-05-24,2026-05-28
8559,4280,42.92,2026-04-29,2026-05-01
8560,4280,51.71,2026-05-24,
8561,4281,52.22,2026-04-29,2026-05-03
8562,4281,59.9,2026-05-24,2026-05-27
8563,4282,92.87,2026-04-29,2026-05-04
8564,4282,147.7,2026-05-24,2026-06-06
8565,4283,76.88,2026-04-29,2026-05-17
8566,4283,36.96,2026-05-24,2026-06-05
8567,4284,106.15,2026-04-29,2026-04-29
8568,4284,137.86,2026-05-24,2026-05-26
8569,4285,40.44,2026-04-29,2026-05-16
8570,4285,38.75,2026-05-24,2026-06-11
8571,4286,146.85,2026-04-29,2026-04-30
8572,4286,90.49,2026-05-24,2026-05-27
8573,4287,124.97,2026-04-29,2026-05-21
8574,4287,108.59,2026-05-24,2026-06-17
8575,4288,144.67,2026-04-29,2026-05-12
8576,4288,70.9,2026-05-24,2026-05-27
8577,4289,102.55,2026-04-29,2026-05-11
8578,4289,64.07,2026-05-24,2026-06-11
8579,4290,51.41,2026-04-29,2026-05-17
8580,4290,128.11,2026-05-24,2026-06-04
8581,4291,106.31,2026-04-29,2026-05-01
8582,4291,145.11,2026-05-24,2026-05-26
8583,4292,146.84,2026-04-29,2026-04-30
8584,4292,99.57,2026-05-24,2026-05-24
8585,4293,41.97,2026-04-29,2026-04-30
8586,4293,48.49,2026-05-24,2026-06-09
8587,4294,99.8,2026-04-29,2026-05-01
8588,4294,76.66,2026-05-24,2026-05-27
8589,4295,55.03,2026-04-29,2026-05-02
8590,4295,129.41,2026-05-24,2026-05-26
8591,4296,74.32,2026-04-29,2026-05-24
8592,4296,107.16,2026-05-24,2026-06-06
8593,4297,49.71,2026-04-29,2026-05-02
8594,4297,119.17,2026-05-24,2026-05-27
8595,4298,64.25,2026-04-29,2026-05-21
8596,4298,80.43,2026-05-24,2026-06-14
8597,4299,104.52,2026-04-29,2026-05-03
8598,4299,54.64,2026-05-24,2026-05-24
8599,4300,80.94,2026-04-29,2026-05-14
8600,4300,87.91,2026-05-24,2026-06-17
8601,4301,72.48,2026-04-29,2026-04-30
8602,4301,129.34,2026-05-24,
8603,4302,146.12,2026-04-29,2026-05-11
8604,4302,57.62,2026-05-24,2026-06-10
8605,4303,35.73,2026-04-29,2026-05-15
8606,4303,78.98,2026-05-24,2026-06-12
8607,4304,105.3,2026-04-29,2026-04-30
8608,4304,89.35,2026-05-24,2026-05-26
8609,4305,134.67,2026-04-29,2026-05-11
8610,4305,135.72,2026-05-24,2026-06-16
8611,4306,72.5,2026-04-29,2026-05-13
8612,4306,64.72,2026-05-24,
8613,4307,142.18,2026-04-29,2026-05-03
8614,4307,99.0,2026-05-24,2026-05-28
8615,4308,115.19,2026-04-29,2026-04-30
8616,4308,132.42,2026-05-24,2026-05-26
8617,4309,106.96,2026-04-29,2026-05-02
8618,4309,50.58,2026-05-24,2026-05-26
8619,4310,67.22,2026-04-29,2026-04-30
8620,4310,52.49,2026-05-24,2026-05-24
8621,4311,135.25,2026-04-29,2026-05-02
8622,4311,139.91,2026-05-24,2026-05-25
8623,4312,143.7,2026-04-29,2026-05-03
8624,4312,61.59,2026-05-24,2026-05-27
8625,4313,35.92,2026-04-29,2026-05-18
8626,4313,32.79,2026-05-24,2026-06-05
8627,4314,109.2,2026-04-29,2026-05-01
8628,4314,46.75,2026-05-24,2026-05-25
8629,4315,145.19,2026-04-29,2026-05-12
8630,4315,82.08,2026-05-24,2026-06-11
8631,4316,104.11,2026-04-29,2026-05-18
8632,4316,99.77,2026-05-24,
8633,4317,80.38,2026-04-29,2026-04-30
8634,4317,97.2,2026-05-24,2026-05-25
8635,4318,68.85,2026-04-29,2026-05-15
8636,4318,44.61,2026-05-24,2026-06-12
8637,4319,68.82,2026-04-29,2026-05-17
8638,4319,58.2,2026-05-24,2026-06-04
8639,4320,107.84,2026-04-29,2026-04-29
8640,4320,121.09,2026-05-24,2026-05-27
8641,4321,39.32,2026-04-29,2026-05-11
8642,4321,128.78,2026-05-24,2026-06-13
8643,4322,61.11,2026-04-29,2026-05-17
8644,4322,41.3,2026-05-24,2026-06-12
8645,4323,117.99,2026-04-29,2026-04-29
8646,4323,138.04,2026-05-24,2026-05-25
8647,4324,147.48,2026-04-29,2026-04-30
8648,4324,114.2,2026-05-24,2026-05-25
8649,4325,60.04,2026-04-29,2026-05-02
8650,4325,116.59,2026-05-24,2026-05-28
8651,4326,44.64,2026-04-29,2026-04-29
8652,4326,142.69,2026-05-24,2026-05-25
8653,4327,88.74,2026-04-29,2026-04-29
8654,4327,136.2,2026-05-24,
8655,4328,82.89,2026-04-29,2026-05-01
8656,4328,122.59,2026-05-24,2026-05-24
8657,4329,104.11,2026-04-29,2026-05-19
8658,4329,60.46,2026-05-24,
8659,4330,68.13,2026-04-29,2026-04-29
8660,4330,56.55,2026-05-24,2026-05-26
8661,4331,71.2,2026-04-29,2026-05-16
8662,4331,80.85,2026-05-24,2026-06-18
8663,4332,53.53,2026-04-29,2026-05-04
8664,4332,98.37,2026-05-24,2026-06-05
8665,4333,81.48,2026-04-29,2026-05-03
8666,4333,87.43,2026-05-24,2026-05-27
8667,4334,135.7,2026-04-29,2026-04-29
