purchase_id,user_id,amount,purchase_date,discount_applied,discount_value
31113,5619,29.63,2026-04-18,0,0.0
31114,5619,34.19,2026-04-19,0,0.0
31115,5619,46.44,2026-05-14,0,0.0
31116,5620,74.92,2026-04-13,1,18.73
31117,5620,43.16,2026-03-28,1,10.79
31118,5620,29.19,2026-04-29,1,7.3
31119,5620,60.38,2026-05-15,1,15.1
31120,5620,17.44,2026-03-21,1,17.45
31121,5620,42.93,2026-04-16,1,42.92
31122,5620,52.97,2026-05-07,1,22.7
31123,5621,23.97,2026-03-24,1,5.99
31124,5621,19.44,2026-04-04,1,19.43
31125,5621,24.07,2026-05-04,1,10.32
31126,5621,79.1,2026-04-26,1,19.78
31127,5622,43.06,2026-03-28,1,43.05
31128,5622,20.23,2026-05-09,1,20.23
31129,5622,46.19,2026-05-04,1,46.2
31130,5622,35.14,2026-05-19,1,8.78
31131,5623,86.0,2026-04-22,0,0.0
31132,5623,28.88,2026-04-22,0,0.0
31133,5623,28.75,2026-04-24,0,0.0
31134,5623,35.2,2026-04-15,0,0.0
31135,5623,64.85,2026-05-18,0,0.0
31136,5624,60.06,2026-04-17,0,0.0
31137,5624,45.81,2026-05-12,0,0.0
31138,5624,63.62,2026-05-11,1,7.07
31139,5624,65.34,2026-05-08,0,0.0
31140,5624,47.51,2026-05-02,0,0.0
31141,5624,70.87,2026-04-18,0,0.0
31142,5625,87.24,2026-04-10,0,0.0
31143,5625,40.88,2026-05-14,0,0.0
31144,5625,47.46,2026-05-11,0,0.0
31145,5625,49.62,2026-05-17,0,0.0
31146,5626,91.58,2026-05-04,0,0.0
31147,5626,32.76,2026-04-12,0,0.0
31148,5626,65.96,2026-03-29,1,7.33
31149,5626,63.76,2026-03-29,1,7.08
31150,5626,38.02,2026-04-03,0,0.0
31151,5627,37.38,2026-05-05,1,9.34
31152,5627,45.32,2026-05-04,1,19.42
31153,5627,16.35,2026-04-25,1,7.01
31154,5627,17.63,2026-03-27,1,4.41
31155,5627,69.72,2026-03-22,1,29.88
31156,5628,96.54,2026-05-04,0,0.0
31157,5628,74.52,2026-05-17,0,0.0
31158,5628,32.75,2026-03-21,0,0.0
31159,5629,41.96,2026-04-21,0,0.0
31160,5629,75.42,2026-04-06,0,0.0
31161,5629,34.04,2026-04-16,0,0.0
31162,5630,62.32,2026-04-17,1,15.58
31163,5630,40.82,2026-03-26,1,10.21
31164,5630,33.89,2026-04-23,1,33.9
31165,5630,75.32,2026-04-10,1,18.83
31166,5630,24.86,2026-04-02,1,6.22
31167,5630,49.47,2026-05-05,1,49.48
31168,5630,41.4,2026-03-28,1,41.4
31169,5631,41.37,2026-03-24,0,0.0
31170,5631,27.84,2026-05-11,0,0.0
31171,5631,58.22,2026-05-07,0,0.0
31172,5631,89.99,2026-04-09,0,0.0
31173,5632,59.09,2026-05-03,0,0.0
31174,5632,75.02,2026-04-11,0,0.0
31175,5632,88.78,2026-03-23,0,0.0
31176,5632,48.1,2026-03-26,0,0.0
31177,5632,25.04,2026-05-07,0,0.0
31178,5632,94.82,2026-05-17,0,0.0
31179,5632,86.05,2026-04-09,0,0.0
31180,5633,92.57,2026-04-09,0,0.0
31181,5633,44.43,2026-05-04,0,0.0
31182,5633,90.34,2026-03-25,0,0.0
31183,5633,67.44,2026-04-30,0,0.0
31184,5633,50.73,2026-04-25,0,0.0
31185,5633,22.92,2026-04-27,0,0.0
31186,5633,67.71,2026-04-20,0,0.0
31187,5633,42.43,2026-05-07,0,0.0
31188,5634,83.34,2026-03-25,0,0.0
31189,5634,97.23,2026-05-16,0,0.0
31190,5634,43.78,2026-03-22,1,4.87
31191,5634,63.08,2026-05-03,0,0.0
31192,5634,65.0,2026-04-06,1,7.22
31193,5635,22.15,2026-05-16,0,0.0
31194,5635,55.64,2026-03-28,0,0.0
31195,5635,30.15,2026-05-05,0,0.0
31196,5635,34.19,2026-04-25,0,0.0
31197,5635,79.6,2026-05-04,1,8.84
31198,5636,30.4,2026-04-30,1,13.03
31199,5636,22.22,2026-04-19,1,9.52
31200,5636,14.1,2026-04-21,1,14.1
31201,5636,44.35,2026-03-26,1,19.01
31202,5636,23.91,2026-04-23,1,23.91
31203,5636,31.03,2026-04-27,1,31.03
31204,5636,54.74,2026-04-08,1,13.68
31205,5636,55.52,2026-04-02,1,13.88
31206,5637,46.48,2026-03-23,1,19.92
31207,5637,31.16,2026-05-06,1,7.79
31208,5637,38.31,2026-04-01,1,16.42
31209,5637,44.54,2026-03-21,1,44.55
31210,5637,43.01,2026-04-06,1,43.02
31211,5637,22.51,2026-05-18,1,9.65
31212,5637,59.95,2026-04-17,1,14.99
31213,5638,88.86,2026-03-23,0,0.0
31214,5638,41.6,2026-04-24,0,0.0
31215,5638,65.7,2026-05-06,0,0.0
31216,5639,28.99,2026-05-04,1,12.43
31217,5639,29.66,2026-03-25,1,12.71
31218,5639,29.79,2026-04-28,1,7.45
31219,5640,98.82,2026-04-19,0,0.0
31220,5640,89.94,2026-05-19,0,0.0
31221,5640,44.26,2026-05-06,0,0.0
31222,5640,80.77,2026-04-19,0,0.0
31223,5640,29.58,2026-04-26,0,0.0
31224,5640,66.08,2026-04-08,0,0.0
31225,5641,64.89,2026-04-28,0,0.0
31226,5641,83.23,2026-03-21,0,0.0
31227,5641,64.88,2026-03-24,0,0.0
31228,5641,99.57,2026-05-11,0,0.0
31229,5641,48.79,2026-04-12,0,0.0
31230,5641,94.65,2026-04-16,0,0.0
31231,5641,73.51,2026-05-01,0,0.0
31232,5641,53.57,2026-04-04,0,0.0
31233,5642,51.31,2026-05-18,0,0.0
31234,5642,74.99,2026-04-17,0,0.0
31235,5642,48.48,2026-04-01,0,0.0
31236,5642,92.04,2026-03-26,0,0.0
31237,5643,61.63,2026-03-21,0,0.0
31238,5643,52.27,2026-04-21,0,0.0
31239,5643,68.02,2026-04-30,0,0.0
31240,5644,93.33,2026-04-22,0,0.0
31241,5644,44.25,2026-05-10,0,0.0
31242,5644,98.19,2026-03-21,0,0.0
31243,5644,43.85,2026-05-14,0,0.0
31244,5644,97.28,2026-04-06,0,0.0
31245,5644,70.3,2026-04-02,0,0.0
31246,5644,86.28,2026-04-03,0,0.0
31247,5644,67.94,2026-04-25,0,0.0
31248,5645,73.3,2026-03-23,1,18.32
31249,5645,38.09,2026-04-14,1,38.09
31250,5645,35.72,2026-05-16,1,35.73
31251,5645,60.05,2026-04-03,1,15.01
31252,5645,15.58,2026-05-02,1,15.58
31253,5646,38.11,2026-04-25,0,0.0
31254,5646,75.48,2026-05-17,0,0.0
31255,5646,87.67,2026-03-24,0,0.0
31256,5646,71.87,2026-05-08,0,0.0
31257,5647,25.36,2026-05-06,0,0.0
31258,5647,55.0,2026-05-09,1,6.11
31259,5647,77.2,2026-03-24,0,0.0
31260,5647,54.08,2026-05-06,0,0.0
31261,5647,41.65,2026-05-03,0,0.0
31262,5647,70.12,2026-05-19,0,0.0
31263,5647,76.2,2026-05-08,0,0.0
31264,5647,91.55,2026-03-28,0,0.0
31265,5648,66.22,2026-04-05,1,28.38
31266,5648,62.52,2026-04-13,1,15.63
31267,5648,40.1,2026-05-08,1,10.02
31268,5648,28.33,2026-04-09,1,28.34
31269,5648,31.86,2026-04-24,1,13.65
31270,5648,28.18,2026-04-17,1,7.05
31271,5648,47.8,2026-04-08,1,20.49
31272,5648,67.89,2026-05-12,1,29.09
31273,5649,61.3,2026-04-11,0,0.0
31274,5649,82.37,2026-05-04,0,0.0
31275,5649,40.86,2026-04-19,0,0.0
31276,5649,93.62,2026-05-03,0,0.0
31277,5649,45.52,2026-05-04,0,0.0
31278,5649,51.63,2026-05-10,0,0.0
31279,5650,51.76,2026-04-14,0,0.0
31280,5650,95.95,2026-03-26,0,0.0
31281,5650,67.51,2026-05-12,0,0.0
31282,5651,53.79,2026-04-26,0,0.0
31283,5651,53.75,2026-04-01,0,0.0
31284,5651,29.28,2026-04-16,0,0.0
31285,5651,28.95,2026-05-15,0,0.0
31286,5651,75.27,2026-04-16,1,8.36
31287,5651,59.13,2026-04-18,1,6.57
31288,5652,67.4,2026-04-26,0,0.0
31289,5652,61.25,2026-05-05,0,0.0
31290,5652,50.33,2026-03-28,0,0.0
31291,5653,81.13,2026-03-29,0,0.0
31292,5653,35.29,2026-05-08,0,0.0
31293,5653,68.85,2026-05-06,0,0.0
31294,5653,66.2,2026-04-18,0,0.0
31295,5653,62.97,2026-05-07,0,0.0
31296,5653,26.98,2026-05-03,0,0.0
31297,5654,73.11,2026-05-10,0,0.0
31298,5654,76.33,2026-04-25,0,0.0
31299,5654,96.24,2026-05-17,0,0.0
31300,5654,31.93,2026-05-06,0,0.0
31301,5654,76.42,2026-05-01,0,0.0
31302,5654,48.69,2026-04-18,0,0.0
31303,5654,28.27,2026-04-13,0,0.0
31304,5655,49.78,2026-05-06,0,0.0
31305,5655,75.92,2026-04-06,0,0.0
31306,5655,31.63,2026-04-16,0,0.0
31307,5655,20.5,2026-05-13,0,0.0
31308,5655,31.2,2026-04-30,0,0.0
31309,5656,60.47,2026-05-06,0,0.0
31310,5656,35.77,2026-04-14,0,0.0
31311,5656,91.85,2026-05-06,0,0.0
31312,5656,83.27,2026-04-16,0,0.0
31313,5656,33.15,2026-05-15,0,0.0
31314,5657,24.27,2026-04-02,1,2.7
31315,5657,47.24,2026-05-14,1,5.25
31316,5657,55.72,2026-05-08,0,0.0
31317,5658,75.03,2026-04-14,0,0.0
31318,5658,27.93,2026-05-17,0,0.0
31319,5658,70.0,2026-05-02,0,0.0
31320,5658,76.93,2026-04-16,0,0.0
31321,5658,25.54,2026-04-28,0,0.0
31322,5658,30.66,2026-04-11,0,0.0
31323,5658,94.7,2026-04-21,0,0.0
31324,5659,79.72,2026-04-25,0,0.0
31325,5659,84.46,2026-04-25,0,0.0
31326,5659,78.15,2026-05-12,0,0.0
31327,5659,39.88,2026-05-11,0,0.0
31328,5660,44.37,2026-05-05,0,0.0
31329,5660,60.86,2026-05-17,0,0.0
31330,5660,92.57,2026-03-27,0,0.0
31331,5660,84.13,2026-04-27,0,0.0
31332,5660,83.3,2026-04-28,0,0.0
31333,5661,41.6,2026-04-02,0,0.0
31334,5661,53.06,2026-04-10,0,0.0
31335,5661,54.34,2026-04-17,0,0.0
31336,5661,47.31,2026-04-11,0,0.0
31337,5661,57.28,2026-04-24,0,0.0
31338,5661,54.98,2026-04-20,0,0.0
31339,5661,99.62,2026-04-11,0,0.0
31340,5662,57.79,2026-05-07,0,0.0
31341,5662,86.47,2026-04-17,0,0.0
31342,5662,21.48,2026-05-01,1,2.39
31343,5662,63.37,2026-04-12,0,0.0
31344,5662,89.01,2026-05-04,1,9.89
31345,5662,49.73,2026-04-30,0,0.0
31346,5663,75.74,2026-03-22,0,0.0
31347,5663,37.19,2026-04-20,0,0.0
31348,5663,39.61,2026-04-04,0,0.0
31349,5664,30.05,2026-04-23,0,0.0
31350,5664,75.39,2026-03-24,0,0.0
31351,5664,31.79,2026-04-09,0,0.0
31352,5664,43.61,2026-04-11,0,0.0
31353,5664,52.35,2026-04-28,0,0.0
31354,5664,32.76,2026-04-01,0,0.0
31355,5665,33.73,2026-05-01,0,0.0
31356,5665,57.87,2026-04-28,0,0.0
31357,5665,59.44,2026-04-25,0,0.0
31358,5665,67.09,2026-05-09,0,0.0
31359,5665,73.06,2026-03-28,0,0.0
31360,5665,30.61,2026-04-23,0,0.0
31361,5666,29.12,2026-04-02,0,0.0
31362,5666,79.63,2026-05-16,0,0.0
31363,5666,56.26,2026-04-23,0,0.0
31364,5666,43.94,2026-05-02,0,0.0
31365,5666,77.84,2026-04-04,0,0.0
31366,5666,56.73,2026-04-17,0,0.0
31367,5667,60.08,2026-04-28,0,0.0
31368,5667,63.39,2026-04-05,0,0.0
31369,5667,80.04,2026-04-09,0,0.0
31370,5667,59.57,2026-05-05,0,0.0
31371,5668,59.83,2026-03-25,0,0.0
31372,5668,69.53,2026-04-14,0,0.0
31373,5668,65.73,2026-04-12,0,0.0
31374,5668,69.39,2026-04-28,0,0.0
31375,5668,33.83,2026-05-16,0,0.0
31376,5669,41.03,2026-04-25,0,0.0
31377,5669,41.87,2026-05-05,0,0.0
31378,5669,60.32,2026-05-06,1,6.7
31379,5669,72.08,2026-04-02,0,0.0
31380,5669,46.74,2026-05-07,0,0.0
31381,5669,75.21,2026-05-12,0,0.0
31382,5669,46.46,2026-05-10,0,0.0
31383,5670,77.43,2026-05-10,0,0.0
31384,5670,87.12,2026-04-09,0,0.0
31385,5670,74.23,2026-05-07,0,0.0
31386,5670,75.94,2026-04-22,0,0.0
31387,5670,77.25,2026-04-06,0,0.0
31388,5670,29.37,2026-05-02,0,0.0
31389,5670,46.88,2026-04-09,0,0.0
31390,5670,24.1,2026-04-30,0,0.0
31391,5671,46.74,2026-05-13,0,0.0
31392,5671,21.44,2026-05-06,0,0.0
31393,5671,65.31,2026-03-29,0,0.0
31394,5672,36.78,2026-05-02,1,9.2
31395,5672,50.69,2026-03-22,1,21.73
31396,5672,37.96,2026-05-17,1,9.49
31397,5672,24.73,2026-03-26,1,6.18
31398,5673,64.74,2026-05-16,0,0.0
31399,5673,51.15,2026-05-12,0,0.0
31400,5673,97.94,2026-04-07,0,0.0
31401,5673,55.23,2026-04-03,0,0.0
31402,5673,71.76,2026-03-22,1,7.97
31403,5673,31.13,2026-05-06,0,0.0
31404,5673,27.45,2026-05-09,0,0.0
31405,5673,49.31,2026-05-19,0,0.0
31406,5674,30.57,2026-05-05,0,0.0
31407,5674,90.68,2026-04-17,0,0.0
31408,5674,96.74,2026-03-29,0,0.0
31409,5674,23.8,2026-04-29,0,0.0
31410,5674,89.94,2026-05-19,0,0.0
31411,5674,74.11,2026-03-28,0,0.0
31412,5674,66.66,2026-05-18,0,0.0
31413,5674,41.4,2026-05-02,0,0.0
31414,5675,99.25,2026-04-01,0,0.0
31415,5675,53.19,2026-04-16,0,0.0
31416,5675,36.94,2026-04-30,0,0.0
31417,5675,50.13,2026-05-13,0,0.0
31418,5676,80.51,2026-05-18,0,0.0
31419,5676,43.96,2026-04-08,0,0.0
31420,5676,53.01,2026-04-13,0,0.0
31421,5677,99.59,2026-03-28,0,0.0
31422,5677,88.42,2026-05-18,1,9.83
31423,5677,46.73,2026-05-19,0,0.0
31424,5678,49.35,2026-04-23,1,49.35
31425,5678,15.84,2026-03-31,1,6.79
31426,5678,41.97,2026-04-30,1,17.98
31427,5679,40.41,2026-04-24,0,0.0
31428,5679,69.47,2026-05-15,0,0.0
31429,5679,73.3,2026-04-15,0,0.0
31430,5679,51.51,2026-04-24,0,0.0
31431,5679,56.22,2026-04-23,0,0.0
31432,5680,24.29,2026-04-29,1,10.41
31433,5680,47.24,2026-04-17,1,20.24
31434,5680,26.63,2026-04-02,1,26.63
31435,5680,48.62,2026-05-03,1,12.15
31436,5680,19.56,2026-04-09,1,4.89
31437,5681,82.16,2026-04-16,0,0.0
31438,5681,75.49,2026-04-25,0,0.0
31439,5681,55.3,2026-04-24,0,0.0
31440,5681,83.45,2026-05-14,0,0.0
31441,5681,34.84,2026-03-28,0,0.0
31442,5681,90.44,2026-04-21,0,0.0
31443,5681,80.49,2026-05-03,0,0.0
31444,5682,77.26,2026-05-13,0,0.0
31445,5682,60.8,2026-05-14,0,0.0
31446,5682,26.48,2026-04-12,0,0.0
31447,5683,22.93,2026-04-09,1,9.83
31448,5683,60.54,2026-03-23,1,15.14
31449,5683,51.95,2026-04-08,1,22.26
31450,5683,31.7,2026-04-04,1,7.93
31451,5683,47.89,2026-04-16,1,47.89
31452,5684,90.48,2026-04-21,0,0.0
31453,5684,58.14,2026-05-18,0,0.0
31454,5684,33.73,2026-04-16,0,0.0
31455,5684,61.78,2026-04-08,0,0.0
31456,5684,22.29,2026-04-16,0,0.0
31457,5685,78.14,2026-04-06,0,0.0
31458,5685,92.26,2026-05-04,0,0.0
31459,5685,94.66,2026-04-30,0,0.0
31460,5686,29.16,2026-04-04,0,0.0
31461,5686,36.99,2026-05-12,0,0.0
31462,5686,23.81,2026-04-16,0,0.0
31463,5686,50.19,2026-03-24,0,0.0
31464,5686,98.92,2026-05-12,0,0.0
31465,5687,16.21,2026-04-02,1,6.94
31466,5687,65.96,2026-04-22,1,28.27
31467,5687,45.54,2026-03-21,1,45.53
31468,5687,15.64,2026-03-29,1,6.7
31469,5687,51.23,2026-05-07,1,12.81
31470,5687,29.84,2026-03-27,1,12.79
31471,5687,29.46,2026-05-08,1,29.45
31472,5687,34.25,2026-05-07,1,14.68
31473,5688,21.04,2026-04-09,0,0.0
31474,5688,93.1,2026-04-24,0,0.0
31475,5688,27.38,2026-04-14,0,0.0
31476,5688,83.87,2026-05-16,0,0.0
31477,5689,33.65,2026-05-08,0,0.0
31478,5689,94.32,2026-03-30,0,0.0
31479,5689,71.88,2026-05-08,0,0.0
31480,5689,21.92,2026-04-07,0,0.0
31481,5689,34.23,2026-03-26,0,0.0
31482,5689,57.73,2026-03-25,0,0.0
31483,5689,88.08,2026-05-02,0,0.0
31484,5689,27.06,2026-04-26,0,0.0
31485,5690,71.54,2026-03-26,1,17.88
31486,5690,59.51,2026-04-27,1,25.5
31487,5690,15.34,2026-05-14,1,6.57
31488,5691,68.9,2026-03-24,0,0.0
31489,5691,53.36,2026-05-10,0,0.0
31490,5691,75.48,2026-03-25,0,0.0
31491,5691,39.34,2026-04-11,0,0.0
31492,5691,24.83,2026-05-09,0,0.0
31493,5691,84.04,2026-04-20,0,0.0
31494,5691,21.12,2026-03-29,0,0.0
31495,5692,63.44,2026-05-03,0,0.0
31496,5692,48.71,2026-05-05,0,0.0
31497,5692,66.7,2026-03-26,0,0.0
31498,5692,23.84,2026-04-23,0,0.0
31499,5692,27.94,2026-04-05,0,0.0
31500,5692,25.99,2026-03-24,0,0.0
31501,5693,24.24,2026-04-10,1,24.25
31502,5693,55.54,2026-05-18,1,23.8
31503,5693,45.72,2026-04-09,1,19.59
31504,5693,20.01,2026-04-07,1,5.0
31505,5693,18.17,2026-05-17,1,7.79
31506,5693,43.19,2026-05-19,1,43.2
31507,5694,52.94,2026-04-15,1,22.69
31508,5694,17.28,2026-05-09,1,7.41
31509,5694,37.53,2026-04-12,1,16.08
31510,5694,44.82,2026-04-08,1,11.2
31511,5694,42.87,2026-05-18,1,18.38
31512,5694,47.44,2026-04-08,1,11.86
31513,5694,27.62,2026-05-05,1,27.62
31514,5694,11.95,2026-03-24,1,11.96
31515,5695,86.07,2026-03-29,0,0.0
31516,5695,88.39,2026-04-03,0,0.0
31517,5695,83.5,2026-04-03,0,0.0
31518,5695,93.27,2026-05-17,0,0.0
31519,5695,37.81,2026-04-07,0,0.0
31520,5695,93.54,2026-04-10,0,0.0
31521,5696,57.35,2026-04-28,1,24.58
31522,5696,11.88,2026-05-06,1,11.88
31523,5696,28.82,2026-04-12,1,28.82
31524,5696,27.26,2026-05-16,1,6.82
31525,5696,71.12,2026-04-13,1,17.78
31526,5697,99.52,2026-05-07,0,0.0
31527,5697,52.65,2026-03-26,0,0.0
31528,5697,72.65,2026-05-19,0,0.0
31529,5697,88.43,2026-03-27,0,0.0
31530,5697,21.81,2026-04-29,0,0.0
31531,5697,46.92,2026-05-01,0,0.0
31532,5698,46.59,2026-04-27,1,19.96
31533,5698,63.83,2026-04-02,1,15.96
31534,5698,18.1,2026-04-26,1,7.76
31535,5699,77.14,2026-04-07,0,0.0
31536,5699,69.3,2026-04-07,0,0.0
31537,5699,88.11,2026-05-08,0,0.0
31538,5699,85.65,2026-04-25,1,9.52
31539,5699,65.53,2026-04-18,0,0.0
31540,5699,38.53,2026-04-25,0,0.0
31541,5700,43.96,2026-05-01,1,18.84
31542,5700,16.98,2026-04-26,1,7.28
31543,5700,15.03,2026-04-06,1,15.04
31544,5700,71.9,2026-04-21,1,17.97
31545,5700,26.78,2026-04-13,1,26.78
31546,5700,68.99,2026-04-14,1,29.57
31547,5700,38.5,2026-04-30,1,38.5
31548,5701,23.38,2026-04-07,0,0.0
31549,5701,32.53,2026-04-17,0,0.0
31550,5701,83.24,2026-04-26,1,9.25
31551,5701,87.62,2026-04-18,1,9.73
31552,5701,72.94,2026-04-10,0,0.0
31553,5702,59.01,2026-05-05,0,0.0
31554,5702,49.07,2026-05-11,0,0.0
31555,5702,86.24,2026-05-08,0,0.0
31556,5702,65.08,2026-03-21,0,0.0
31557,5703,27.32,2026-05-17,1,27.32
31558,5703,57.26,2026-03-30,1,24.54
31559,5703,47.71,2026-04-20,1,47.71
31560,5703,26.29,2026-05-15,1,11.26
31561,5703,60.24,2026-05-16,1,15.06
31562,5703,26.78,2026-04-27,1,6.69
31563,5703,49.9,2026-04-12,1,49.91
31564,5704,40.25,2026-05-07,0,0.0
31565,5704,79.61,2026-05-08,1,8.85
31566,5704,23.22,2026-04-20,0,0.0
31567,5704,54.73,2026-04-30,1,6.08
31568,5705,58.48,2026-04-15,0,0.0
31569,5705,25.5,2026-04-16,0,0.0
31570,5705,37.66,2026-05-10,1,4.19
31571,5706,78.72,2026-04-06,0,0.0
31572,5706,89.07,2026-04-16,0,0.0
31573,5706,72.15,2026-05-16,0,0.0
31574,5706,98.55,2026-03-28,0,0.0
31575,5706,62.97,2026-05-15,0,0.0
31576,5706,66.63,2026-04-06,0,0.0
31577,5706,28.47,2026-03-22,0,0.0
31578,5706,36.33,2026-03-28,0,0.0
31579,5707,26.26,2026-05-15,1,26.26
31580,5707,62.67,2026-04-17,1,15.67
31581,5707,64.9,2026-04-22,1,27.82
31582,5708,77.54,2026-04-27,0,0.0
31583,5708,44.33,2026-04-02,1,4.93
31584,5708,91.06,2026-03-22,0,0.0
31585,5708,42.96,2026-04-24,0,0.0
31586,5708,29.97,2026-03-26,0,0.0
31587,5708,41.98,2026-04-14,0,0.0
31588,5708,89.28,2026-04-24,0,0.0
31589,5708,72.3,2026-04-27,0,0.0
31590,5709,36.97,2026-03-22,0,0.0
31591,5709,82.19,2026-03-30,0,0.0
31592,5709,86.58,2026-05-07,0,0.0
31593,5709,61.94,2026-03-26,0,0.0
31594,5710,25.48,2026-04-09,1,2.83
31595,5710,45.43,2026-04-02,0,0.0
31596,5710,24.05,2026-05-01,0,0.0
31597,5710,99.79,2026-03-26,0,0.0
31598,5710,71.82,2026-04-28,0,0.0
31599,5710,72.24,2026-03-27,1,8.03
31600,5710,54.48,2026-04-01,0,0.0
31601,5711,40.22,2026-05-18,0,0.0
31602,5711,83.75,2026-03-24,0,0.0
31603,5711,52.83,2026-05-11,0,0.0
31604,5711,63.28,2026-04-12,0,0.0
31605,5711,54.79,2026-05-13,0,0.0
31606,5711,73.98,2026-04-07,0,0.0
31607,5711,62.62,2026-04-24,0,0.0
31608,5712,41.07,2026-04-11,1,17.6
31609,5712,60.74,2026-05-11,1,26.03
31610,5712,69.87,2026-05-09,1,29.95
31611,5712,59.24,2026-03-22,1,14.81
31612,5713,97.36,2026-05-16,0,0.0
31613,5713,27.14,2026-04-17,0,0.0
31614,5713,74.26,2026-04-22,0,0.0
31615,5713,25.37,2026-05-02,0,0.0
31616,5713,84.3,2026-05-11,0,0.0
31617,5714,40.87,2026-04-10,0,0.0
31618,5714,91.1,2026-05-14,0,0.0
31619,5714,46.33,2026-03-28,0,0.0
31620,5714,66.94,2026-03-29,0,0.0
31621,5714,97.97,2026-05-04,0,0.0
31622,5715,96.2,2026-05-09,0,0.0
31623,5715,25.46,2026-04-30,0,0.0
31624,5715,66.64,2026-03-29,0,0.0
31625,5715,57.32,2026-04-26,0,0.0
31626,5715,69.7,2026-04-22,0,0.0
31627,5716,26.17,2026-04-23,1,26.16
31628,5716,20.47,2026-05-06,1,8.77
31629,5716,23.8,2026-05-06,1,23.8
31630,5716,22.83,2026-04-14,1,9.78
31631,5716,31.47,2026-04-20,1,31.46
31632,5716,48.44,2026-03-30,1,48.44
31633,5716,68.35,2026-05-06,1,29.3
31634,5717,92.09,2026-04-19,0,0.0
31635,5717,86.95,2026-05-08,0,0.0
31636,5717,20.96,2026-05-13,0,0.0
31637,5717,51.91,2026-05-11,0,0.0
31638,5717,30.37,2026-05-19,1,3.37
31639,5717,64.66,2026-04-04,0,0.0
31640,5717,95.5,2026-04-27,0,0.0
31641,5717,42.0,2026-04-13,0,0.0
31642,5718,82.81,2026-04-28,0,0.0
31643,5718,92.99,2026-03-23,0,0.0
31644,5718,50.78,2026-05-06,0,0.0
31645,5718,22.47,2026-03-29,0,0.0
31646,5718,23.29,2026-04-09,0,0.0
31647,5718,21.74,2026-05-04,0,0.0
31648,5718,89.91,2026-04-02,0,0.0
31649,5719,67.53,2026-04-14,1,28.94
31650,5719,48.79,2026-05-04,1,20.91
31651,5719,49.11,2026-04-05,1,49.1
31652,5719,68.39,2026-04-21,1,17.1
31653,5719,44.75,2026-04-20,1,11.19
31654,5719,34.03,2026-04-16,1,14.59
31655,5719,67.37,2026-05-06,1,16.84
31656,5719,46.01,2026-05-02,1,46.01
31657,5720,91.79,2026-04-06,0,0.0
31658,5720,40.08,2026-04-01,0,0.0
31659,5720,99.66,2026-04-01,0,0.0
31660,5720,49.73,2026-05-08,0,0.0
31661,5720,73.36,2026-04-03,0,0.0
31662,5720,29.34,2026-03-21,0,0.0
31663,5720,38.35,2026-04-29,0,0.0
31664,5721,57.26,2026-03-27,0,0.0
31665,5721,87.57,2026-03-24,0,0.0
31666,5721,18.49,2026-04-16,1,2.05
31667,5722,11.05,2026-05-17,1,11.04
31668,5722,44.18,2026-04-11,1,44.19
31669,5722,26.6,2026-05-04,1,26.6
31670,5722,31.45,2026-04-23,1,31.45
31671,5723,55.76,2026-05-11,0,0.0
31672,5723,57.66,2026-04-03,0,0.0
31673,5723,28.89,2026-04-28,0,0.0
31674,5724,35.06,2026-04-14,1,15.03
31675,5724,53.89,2026-04-03,1,13.47
31676,5724,68.99,2026-04-08,1,17.25
31677,5724,59.74,2026-04-01,1,25.6
31678,5724,29.98,2026-03-27,1,7.5
31679,5724,38.61,2026-03-27,1,9.65
31680,5725,71.16,2026-05-11,0,0.0
31681,5725,78.02,2026-04-01,0,0.0
31682,5725,58.63,2026-04-08,0,0.0
31683,5725,33.59,2026-05-12,0,0.0
31684,5725,80.01,2026-04-22,0,0.0
31685,5725,99.83,2026-04-25,0,0.0
31686,5725,91.11,2026-04-30,0,0.0
31687,5725,22.56,2026-04-16,0,0.0
31688,5726,74.22,2026-05-04,0,0.0
31689,5726,61.78,2026-05-09,0,0.0
31690,5726,94.22,2026-04-27,0,0.0
31691,5726,94.0,2026-04-01,0,0.0
31692,5727,55.27,2026-05-03,0,0.0
31693,5727,32.03,2026-04-16,0,0.0
31694,5727,45.24,2026-05-10,0,0.0
31695,5727,94.05,2026-04-20,0,0.0
31696,5727,79.77,2026-04-26,0,0.0
31697,5727,29.07,2026-04-05,0,0.0
31698,5728,33.99,2026-03-27,0,0.0
31699,5728,78.87,2026-03-22,0,0.0
31700,5728,35.73,2026-04-20,0,0.0
31701,5729,87.48,2026-04-12,0,0.0
31702,5729,86.88,2026-04-21,0,0.0
31703,5729,64.31,2026-03-25,0,0.0
31704,5729,22.56,2026-05-01,0,0.0
31705,5729,66.13,2026-04-25,1,7.35
31706,5729,75.88,2026-03-25,0,0.0
31707,5729,62.73,2026-04-14,0,0.0
31708,5729,65.81,2026-03-25,0,0.0
31709,5730,38.06,2026-03-31,0,0.0
31710,5730,70.07,2026-04-09,0,0.0
31711,5730,53.93,2026-05-06,0,0.0
31712,5730,77.72,2026-03-27,0,0.0
31713,5730,53.42,2026-04-13,0,0.0
31714,5731,99.69,2026-04-23,0,0.0
31715,5731,29.23,2026-04-13,0,0.0
31716,5731,89.87,2026-05-14,0,0.0
31717,5731,53.55,2026-05-19,0,0.0
31718,5731,99.36,2026-04-15,0,0.0
31719,5731,69.39,2026-04-04,0,0.0
